00268;FISCALIA GENERAL DE LA REPUBLICA;;AVENIDA PRIMERA NUMERO 1801 ENTRE LAS CALLES 18 Y 20, REPARTO MIRAMAR.;31/01/1977;2301;7523;0;268;999;2;UP;05;0;
00271;MINISTERIO DE LAS FUERZAS ARMADAS REVOLUCIONARIAS;;EDIFICIO SIERRA MAESTRA, AVENIDA DE RANCHO BOYEROS;31/01/1977;2302;7523;0;271;999;2;UP;05;0;
00272;MINISTERIO DEL INTERIOR;;;31/01/1977;2302;7523;0;272;999;2;UP;05;0;
00300;CONSEJO DE ESTADO;;COLON Y CARLOS MANUEL DE CESPEDES;31/01/1977;2302;7511;0;300;999;2;UP;05;0;
00301;ASAMBLEA NACIONAL DEL PODER POPULAR;;CALLE PRADO NO.422 ENTRE DRAGONES Y SAN JOSE;31/01/1977;2304;7511;0;301;999;2;UP;05;0;
00302;COMITE EJECUTIVO DEL CONSEJO DE MINISTRO;;PALACIO DE LA REVOLUCION;31/01/1977;2302;7511;0;302;999;2;UP;05;0;
00304;ADUANA GENERAL DE LA REPUBLICA;;CALLE 39 NO. 674, ESQUINA A 6, NUEVO VEDADO;31/01/1977;2302;7511;0;304;999;2;UP;05;0;00304
00310;PODER POPULAR PROVINCIAL DE PINAR DEL RIO;;MARTI NO. 164 E/ RAMON GONZALEZ CORO Y VOLCAN;31/01/1977;2108;7511;0;311;999;2;UP;05;1;
00311;PODER POPULAR MUNICIPAL DE SANDINO;;ZONA P S/N CIUDAD SANDINO;31/01/1977;2101;7511;0;311;999;2;UP;05;2;
00312;PODER POPULAR MUNICIPAL DE MANTUA;;CALLE JUAN BRUNO SAYAS NO. 314;31/01/1977;2102;7511;0;311;999;2;UP;05;2;00360
00313;PODER POPULAR MUNICIPAL DE MINAS DE MATAHAMBRE;;PASEO RUISENOR;31/01/1977;2103;7511;0;311;999;2;UP;05;2;
00314;PODER POPULAR MUNICIPAL DE VINALES;;CAMILO CIENFUEGOS NO. 2;31/01/1977;2104;7511;0;311;999;2;UP;05;2;
00315;PODER POPULAR MUNICIPAL DE LA PALMA;;MARTI NO. 87 E/ RIUS RIVERA Y CUARTELES;31/01/1977;2105;7511;0;311;999;2;UP;05;2;
00316;PODER POPULAR MUNICIPAL BAHIA HONDA;;AVE. 23 NO. 2814 E/ 30 Y 28;31/01/1977;2201;7511;0;326;999;2;UP;05;2;
00317;PODER POPULAR MUNICIPAL DE CANDELARIA;;CALLE 34 NO. 3500 E/ 35 Y 37;31/01/1977;2210;7511;0;326;999;2;UP;05;2;
00318;PODER POPULAR MUNICIPAL DE SAN CRISTOBAL;;RAFAEL PENA NO. 65 E/ IGNACIO HUMARA Y JOSE MARTI;31/01/1977;2211;7511;0;326;999;2;UP;05;2;
00319;PODER POPULAR MUNICIPAL DE LOS PALACIOS;;CALLE 20 NO. 1714 E/ 17 Y 19;31/01/1977;2106;7511;0;311;999;2;UP;05;2;
00321;PODER POPULAR MUNICIPAL DE CONSOLACION DEL SUR;;CALLE 53 NO. 6225 E/ 62 Y 64;31/01/1977;2107;7511;0;311;999;2;UP;05;2;00310
00322;PODER POPULAR MUNICIPAL DE PINAR DEL RIO;;EMILIO NUNEZ NO. 127, REPARTO CARLOS MANUEL;31/01/1977;2108;7511;0;311;999;2;UP;05;2;00310
00323;PODER POPULAR MUNICIPAL DE SAN LUIS;;JUANA ROMERO NO. 34;31/01/1977;2109;7511;0;311;999;2;UP;05;2;00310
00324;PODER POPULAR MUNICIPAL DE SAN JUAN Y MARTINEZ;;FRANCISCO RIVERA NO. 4 E/ LIBERTAD E ISABEL RUGES;31/01/1977;2110;7511;0;311;999;2;UP;05;2;
00325;PODER POPULAR MUNICIPAL DE GUANE;;CALLE IGNACIO RODRIGUEZ NO. 18;31/01/1977;2111;7511;0;311;999;2;UP;05;2;
00331;PODER POPULAR MUNICIPAL DE MARIEL;;AVE. 71 CARRETERA MARIEL, BOCA MARIEL;31/01/1977;2202;7511;0;326;999;2;UP;05;2;
00332;PODER POPULAR MUNICIPAL DE GUANAJAY;;AVE. 63 NO. 6412 E/ 64 Y 66;31/01/1977;2203;7511;0;326;999;2;UP;05;2;
00333;PODER POPULAR MUNICIPAL DE CAIMITO;;AVE. 41 NO. 3615 E/ 36 Y 38;31/01/1977;2204;7511;0;326;999;2;UP;05;2;
00334;PODER POPULAR MUNICIPAL DE BAUTA;;CALLE 144 # 25306 E/ 253 Y 255;31/01/1977;2205;7511;0;326;999;2;UP;05;2;
00335;PODER POPULAR MUNICIPAL DE SAN ANTONIO DE LOS BANOS;;AVE. 41 NO. 6015 E/ 60 Y 62;31/01/1977;2206;7511;0;326;999;2;UP;05;2;
00336;PODER POPULAR MUNICIPAL DE BEJUCAL;;CALLE 8 NO. 802 ESQ. 7;31/01/1977;2401;7511;0;327;999;2;UP;05;2;
00337;PODER POPULAR MUNICIPAL DE SAN JOSE DE LAS LAJAS;;CALLE 54 E/ 59 Y 63;31/01/1977;2402;7511;0;327;999;2;UP;05;2;
00338;PODER POPULAR MUNICIPAL DE JARUCO;;AVE. 23 N0. 2809 E/ 28 Y 30;31/01/1977;2403;7511;0;327;999;2;UP;05;2;
00339;PODER POPULAR MUNICIPAL DE SANTA CRUZ DEL NORTE;;CALLE 4TA NO. 913 E/ 9 Y 11;31/01/1977;2404;7511;0;327;999;2;UP;05;2;
00341;PODER POPULAR MUNICIPAL DE MADRUGA;;CALLE 26 NO. 2904 E/ 29 Y 31;31/01/1977;2405;7511;0;327;999;2;UP;05;2;
00342;PODER POPULAR MUNICIPAL DE NUEVA PAZ;;CALLE 12 NO. 1254 ESQ. 15;31/01/1977;2406;7511;0;327;999;2;UP;05;2;
00343;PODER POPULAR MUNICIPAL DE SAN NICOLAS;;CALLE 48 NO. 5302 E/ 53 Y 55;31/01/1977;2407;7511;0;327;999;2;UP;05;2;
00344;PODER POPULAR MUNICIPAL DE GUINES;;CALLE 94 NO. 8509 E/ 85 Y 91;31/01/1977;2408;7511;0;327;999;2;UP;05;2;
00345;PODER POPULAR MUNICIPAL DE MELENA DEL SUR;;AVE. 35 NO. 2605 E/ 26 Y 28;31/01/1977;2409;7511;0;327;999;2;UP;05;2;
00346;PODER POPULAR MUNICIPAL DE BATABANO;;CALLE 64 NO. 7325 E/ 73 Y 75;31/01/1977;2410;7511;0;327;999;2;UP;05;2;
00347;PODER POPULAR MUNICIPAL DE QUIVICAN;;CALLE 24 NO. 2301 E/ 23 Y 25;31/01/1977;2411;7511;0;327;999;2;UP;05;2;
00348;PODER POPULAR MUNICIPAL DE GUIRA DE MELENA;;AVE. 97 NO. 8006 E/ 88 Y 90;31/01/1977;2207;7511;0;326;999;2;UP;05;2;
00349;PODER POPULAR MUNICIPAL DE ALQUIZAR;;CALLE 76 NO. 8908 E/ 89 Y 91;31/01/1977;2208;7511;0;326;999;2;UP;05;2;
00351;PODER POPULAR MUNICIPAL DE ARTEMISA;;CALLE 48 NO. 2507 E/ 25 Y 27;31/01/1977;2209;7511;0;326;999;2;UP;05;2;
00360;PODER POPULAR PROVINCIAL LA HABANA;;AVE. LAS MISIONES NO. 25 ESQ. PENA POBRE;31/01/1977;2304;7511;0;313;999;2;UP;05;1;00360
00361;PODER POPULAR MUNICIPAL DE PLAYA;;42 NO. 511 ESQ. 7MA;31/01/1977;2301;7511;0;313;999;2;UP;05;2;
00362;PODER POPULAR MUNICIPAL DE PLAZA DE LA REVOLUCION;;CALZADA NO. 851 ESQ. A 4, VEDADO;31/01/1977;2302;7511;0;313;999;2;UP;05;2;
00363;PODER POPULAR MUNICIPAL DE CENTRO HABANA;;REINA NO. 67 ESQ. A ANGELES;31/01/1977;2303;7511;0;313;999;2;UP;05;2;
00364;PODER POPULAR MUNICIPAL DE LA HABANA VIEJA;;MURALLA NO. 1 E/ AVE DEL PUERTO Y OFICIOS;31/01/1977;2304;7511;0;313;999;2;UP;05;2;
00365;PODER POPULAR MUNICIPAL DE REGLA;;GUAICANAMAR NO. 1 E/ CESPEDES Y ARANGUREN;31/01/1977;2305;7511;0;313;999;2;UP;05;2;
00366;PODER POPULAR MUNICIPAL DE LA HABANA DEL ESTE;;35 NO. 1585 E/ 158 Y 160 ZONA 5, ALAMAR;31/01/1977;2306;7511;0;313;999;2;UP;05;2;
00367;PODER POPULAR MUNICIPAL DE GUANABACOA;;PEPE ANTONIO NO. 343 E/ JESUS MARIA Y DOCTOR MORA;31/01/1977;2307;7511;0;313;999;2;UP;05;2;
00368;PODER POPULAR MUNICIPAL DE SAN MIGUEL DEL PADRON;;CALZADA DE GUINES NO. 472 E/ B Y AVE. CALIFORNIA;31/01/1977;2308;7511;0;313;999;2;UP;05;2;
00369;PODER POPULAR MUNICIPAL DE DIEZ DE OCTUBRE;;SANTA CATALINA NO. 360 E/ CORTINA Y FIGUEROA;31/01/1977;2309;7511;0;313;999;2;UP;05;2;
00371;PODER POPULAR MUNICIPAL DE CERRO;;CALZADA DEL CERRO NO. 1265 E/ CALZADA DE BUENOS AIRES Y CALLEJON ECHEVARRIA;31/01/1977;2310;7511;0;313;999;2;UP;05;2;
00372;PODER POPULAR MUNICIPAL DE MARIANAO;;49 NO. 12024 E/ 120 Y 122, EDIFICIO LEVANTAN;31/01/1977;2311;7511;0;313;999;2;UP;05;2;
00373;PODER POPULAR MUNICIPAL DE LA LISA;;AVE. 49 E/ 200 Y 204;31/01/1977;2312;7511;0;313;999;2;UP;05;2;
00374;PODER POPULAR MUNICIPAL DE BOYEROS;;AVE. INDEPENDENCIA NO. 31103 E/ 311 Y 313;31/01/1977;2313;7511;0;313;999;2;UP;05;2;
00375;PODER POPULAR MUNICIPAL DE ARROYO NARANJO;;CALZADA DE BEJUCAL S/N ENTRE 6TA Y 7MA, RPTO. POEY;31/01/1977;2314;7511;0;313;999;2;UP;05;2;
00376;PODER POPULAR MUNICIPAL DE COTORRO;;AVE. 101 NO. 1428 E/ 14 Y 16;31/01/1977;2315;7511;0;313;999;2;UP;05;2;
00380;PODER POPULAR PROVINCIAL DE MATANZAS;;AYUNTAMIENTO E/ MILANES Y CONTRERAS;31/01/1977;2501;7511;0;314;999;2;UP;05;1;
00381;PODER POPULAR MUNICIPAL DE MATANZAS;;SANTA RITA FINAL NO. 25402. PLAYA.;31/01/1977;2501;7511;0;314;999;2;UP;05;2;
00382;PODER POPULAR MUNICIPAL DE CARDENAS;;CESPEDES NO. 662 E/ CRISTINA Y VELAZQUEZ;31/01/1977;2502;7511;0;314;999;2;UP;05;2;
00383;PODER POPULAR MUNICIPAL DE VARADERO;;CALLE 40 E/ 1RA Y AUTOPISTA. VARADERO;31/01/1977;2502;7511;0;314;999;2;UP;05;2;
00384;PODER POPULAR MUNICIPAL DE MARTI;;MACEO NO. 265.;31/01/1977;2503;7511;0;314;999;2;UP;05;2;
00385;PODER POPULAR MUNICIPAL DE COLON;;RICARDO TRUJILLO NO. 4 E/ GONZALO DE QUESADA Y CAMILO CIENFUEGOS.;31/01/1977;2504;7511;0;314;999;2;UP;05;2;
00386;PODER POPULAR MUNICIPAL DE PERICO;;MARTI NO. 181 E/ MACEO Y GONZALEZ;31/01/1977;2505;7511;0;314;999;2;UP;05;2;
00387;PODER POPULAR MUNICIPAL DE JOVELLANOS;;CALLE 15 NO. 1410 E/ 14 Y 16.;31/01/1977;2506;7511;0;314;999;2;UP;05;2;
00388;PODER POPULAR MUNICIPAL DE PEDRO BETANCOURT;;CALLE 24 NO. 2309 E/ 25 Y 23.;31/01/1977;2507;7511;0;314;999;2;UP;05;2;
00389;PODER POPULAR MUNICIPAL DE LIMONAR;;NELSON FERNANDEZ E/ M.GOMEZ Y A.MACEO;31/01/1977;2508;7511;0;314;999;2;UP;05;2;
00391;PODER POPULAR MUNICIPAL DE UNION DE REYES;;GENERAL BETANCOURT S/N E/ GENERAL LACRET Y FRANK PAIS.;31/01/1977;2509;7511;0;314;999;2;UP;05;2;
00392;PODER POPULAR MUNICIPAL DE CIENAGA DE ZAPATA;;ENTRONQUE PLAYA LARGA.;31/01/1977;2510;7511;0;314;999;2;UP;05;2;
00393;PODER POPULAR MUNICIPAL DE JAGUEY GRANDE;;CALLE 56 NO. 1312 E/ 13 Y 15.;31/01/1977;2511;7511;0;314;999;2;UP;05;2;
00394;PODER POPULAR MUNICIPAL DE CALIMETE;;INDEPENDENCIA NO. 72 E/ 6 Y 8.;31/01/1977;2512;7511;0;314;999;2;UP;05;2;
00395;PODER POPULAR MUNICIPAL DE LOS ARABOS;;CALLE MACEO NO. 25.;31/01/1977;2513;7511;0;314;999;2;UP;05;2;
00410;PODER POPULAR PROVINCIAL DE VILLA CLARA;;MACEO NO. 383 E/N GENERAL ROLOFF Y SINDICO;31/01/1977;2609;7511;0;315;999;2;UP;05;1;
00411;PODER POPULAR MUNICIPAL DE CORRALILLO;;CALLE LEONCIO VIDAL NO. 58, ENTRE MARTI Y RAFAEL IZQUIERDO;31/01/1977;2601;7511;0;315;999;2;UP;05;2;00411
00412;PODER POPULAR MUNICIPAL DE QUEMADO DE GUINES;;2DA DEL OESTE NO. 8 E/N 1RA Y AVENIDA SUR;31/01/1977;2602;7511;0;315;999;2;UP;05;2;
00413;PODER POPULAR MUNICIPAL DE SAGUA LA GRANDE;;CARMEN RIBALTA NO.179 E/N CLARA BARTON Y LIBERTADORES;31/01/1977;2603;7511;0;315;999;2;UP;05;2;
00414;PODER POPULAR MUNICIPAL DE ENCRUCIJADA;;AVE. JOSE MARTI NO. 7 E/ 1RA DEL OESTE Y CALZADA 26 DE JULIO.;31/01/1977;2604;7511;0;315;999;2;UP;05;2;
00415;PODER POPULAR MUNICIPAL DE CAMAJUANI;;MACEO NO.1 ENTRE INDEPENDENCIA Y MARTI;31/01/1977;2605;7511;0;315;999;2;UP;05;2;00410
00416;PODER POPULAR MUNICIPAL DE CAIBARIEN;;AVENIDA 7MA NO. 803 E/N 8 Y 10;31/01/1977;2606;7511;0;315;999;2;UP;05;2;
00417;PODER POPULAR MUNICIPAL DE REMEDIOS;;CALLE ADOLFO RUIZ, NUMERO 112, ENTRE INDEPENDENCIA Y GENERAL CARRILLO;31/01/1977;2607;7511;0;315;999;2;UP;05;2;
00418;PODER POPULAR MUNICIPAL DE PLACETAS;;1RA NORTE E/N 1RA Y 2DA OESTE;31/01/1977;2608;7511;0;315;999;2;UP;05;2;
00419;PODER POPULAR MUNICIPAL DE SANTA CLARA;;JUAN BRUNO ZAYAS NO. 257 E/N SAN MIGUEL Y NAZARENO;31/01/1977;2609;7511;0;315;999;2;UP;05;2;
00421;PODER POPULAR MUNICIPAL DE CIFUENTES;;MARTI NO. 107 E/ CALIXTO GARCIA Y J. RAMON LANZA;31/01/1977;2610;7511;0;315;999;2;UP;05;2;
00422;PODER POPULAR MUNICIPAL DE SANTO DOMINGO;;FRUCTUOSO RODRIGUEZ NO. 45 E/ MACEO Y JESUS PEREZ;31/01/1977;2611;7511;0;315;999;2;UP;05;2;
00423;PODER POPULAR MUNICIPAL DE RANCHUELO;;JUAN B. CONTRERAS NO. 1 E/N C. GARCIA Y RAMIRO LAVANDERO.;31/01/1977;2612;7511;0;315;999;2;UP;05;2;
00424;PODER POPULAR MUNICIPAL DE MANICARAGUA;;AVENIDA LIBERTAD NUMERO 8 ENTRE JUAN BRUNO ZAYAS Y ORIENTE;31/01/1977;2613;7511;0;315;999;2;UP;05;2;
00430;PODER POPULAR PROVINCIAL DE CIENFUEGOS;;AVE. 54 NO. 2706 E/ 27 Y 29;31/01/1977;2707;7511;0;316;999;2;UP;05;1;
00431;PODER POPULAR MUNICIPAL DE AGUADA DE PASAJEROS;;CALIXTO GARCIA NO. 64 ENTRE MACEO Y CESPEDES;31/01/1977;2701;7511;0;316;999;2;UP;05;2;00430
00432;PODER POPULAR MUNICIPAL DE RODAS;;CALLE CESPEDES NO. 25 E/ MACEO Y CALIXTO GARCIA;31/01/1977;2702;7511;0;316;999;2;UP;05;2;
00433;PODER POPULAR MUNICIPAL DE PALMIRA;;CAMILO CIENFUEGOS NO. 134 E/ ESTRADA PALMA Y CERICE;31/01/1977;2703;7511;0;316;999;2;UP;05;2;
00434;PODER POPULAR MUNICIPAL DE LAJAS;;DR. MACHIN NO. 79 E/ GOITIZOLO Y MARTI;31/01/1977;2704;7511;0;316;999;2;UP;05;2;
00435;PODER POPULAR MUNICIPAL DE CRUCES;;ESQUERRA NO. 617 E/ PADRE LAS CASAS Y SERAFIN SANCHEZ;31/01/1977;2705;7511;0;316;999;2;UP;05;2;
00436;PODER POPULAR MUNICIPAL DE CUMANAYAGUA;;PASEO MARTI NO. 61 E/ CANDELARIA Y ELADIO MACHIN;31/01/1977;2706;7511;0;316;999;2;UP;05;2;
00437;PODER POPULAR MUNICIPAL DE CIENFUEGOS;;CALLE 41 NO. 5612 E/ 56 Y 58;31/01/1977;2707;7511;0;316;999;2;UP;05;2;
00438;PODER POPULAR MUNICIPAL DE ABREUS;;AVE. LIBERTAD NO. 89 E/ S. ENRIQUE Y J. RODRIGUEZ;31/01/1977;2708;7511;0;316;999;2;UP;05;2;
00440;PODER POPULAR PROVINCIAL DE SANCTI SPIRITUS;;CALLE CUARTEL S/N E/ ISABEL MARIA DE VALDIVIA Y AVE.DE LOS MARTIRES RPTO OLIVOS 1;31/01/1977;2807;7511;0;317;999;2;UP;05;1;
00441;PODER POPULAR MUNICIPAL DE YAGUAJAY;;MACEO NO. 7 E/ZAYAS Y PEDRO DIAZ.;31/01/1977;2801;7511;0;317;999;2;UP;05;2;
00442;PODER POPULAR MUNICIPAL DE JATIBONICO;;PASEO MARTI NO. 23 E/MANUEL FEIJOO Y MAXIMO GOMEZ.;31/01/1977;2802;7511;0;317;999;2;UP;05;2;
00443;PODER POPULAR MUNICIPAL DE TAGUASCO;;CALLE PEDRO MARIA RODRIGUEZ NO. 21 E/ JOSE ANTONIO ECHEVARRIA Y ANTONIO RIVEROL ACOSTA;31/01/1977;2803;7511;0;317;999;2;UP;05;2;
00444;PODER POPULAR MUNICIPAL DE CABAIGUAN;;DIONISIO RODRIGUEZ NO. 49;31/01/1977;2804;7511;0;317;999;2;UP;05;2;
00445;PODER POPULAR MUNICIPAL DE FOMENTO;;CESPEDES NO. 115 E/ AGUILERA Y JOSE DEL C. HERNANDEZ;31/01/1977;2805;7511;0;317;999;2;UP;05;2;
00446;PODER POPULAR MUNICIPAL DE TRINIDAD;;ANTONIO GUITERAS NO. 1 E/JOSE MARTI Y FRANCISCO PATERSON.;31/01/1977;2806;7511;0;317;999;2;UP;05;2;
00447;PODER POPULAR MUNICIPAL DE SANCTI SPIRITUS;;INDEPENDENCIA NO. 16 (SUR) E/ CERVANTES Y HONORATO;31/01/1977;2807;7511;0;317;999;2;UP;05;2;
00448;PODER POPULAR MUNICIPAL DE LA SIERPE;;AVENIDA 4, ENTRE CALLE 9 Y 11;31/01/1977;2808;7511;0;317;999;2;UP;05;2;00440
00450;PODER POPULAR PROVINCIAL DE CIEGO DE AVILA;;CALLE 2 ESQ. MAXIMO GOMEZ;31/01/1977;2908;7511;0;318;999;2;UP;05;1;
00451;PODER POPULAR MUNICIPAL DE CHAMBAS;;MARTI NO. 11 E/ AGRAMONTE Y FELIX VARELA;31/01/1977;2901;7511;0;318;999;2;UP;05;2;
00452;PODER POPULAR MUNICIPAL DE MORON;;CALLE SERAFINA NO. 172 ENTRE 7 Y 8;31/01/1977;2902;7511;0;318;999;2;UP;05;2;00450
00453;PODER POPULAR MUNICIPAL DE BOLIVIA;;SANCHEZ PINARES NO. 10;31/01/1977;2903;7511;0;318;999;2;UP;05;2;
00454;PODER POPULAR MUNICIPAL DE PRIMERO DE ENERO;;CALLE 4 NO. 31 E/ M Y N;31/01/1977;2904;7511;0;318;999;2;UP;05;2;
00455;PODER POPULAR MUNICIPAL DE CIRO REDONDO;;ENRIQUE VARONA NO. 2 ESQ. CAMILO CIENFUEGOS;31/01/1977;2905;7511;0;318;999;2;UP;05;2;
00456;PODER POPULAR MUNICIPAL DE FLORENCIA;;CALLE : EDIFICIO NO. 2 ENTRE A ESTE Y B ESTE;31/01/1977;2906;7511;0;318;999;2;UP;05;2;
00457;PODER POPULAR MUNICIPAL DE MAJAGUA;;LIBERTAD NO. 35 E/ PASEO MARTI Y JUSTO SANCHEZ;31/01/1977;2907;7511;0;318;999;2;UP;05;2;
00458;PODER POPULAR MUNICIPAL DE CIEGO DE AVILA;;CALLE INDEPENDENCIA NO. 1 ENTRE MARCIAL GOMEZ Y HONORATO DEL CASTILLO;31/01/1977;2908;7511;0;318;999;2;UP;05;2;
00459;PODER POPULAR MUNICIPAL DE VENEZUELA;;VIA VENEZUELA NO. 9 E/ 6 Y 7;31/01/1977;2909;7511;0;318;999;2;UP;05;2;
00461;PODER POPULAR MUNICIPAL DE BARAGUA;;CALLE B NO. 20 E/ 2DA Y 3RA;31/01/1977;2910;7511;0;318;999;2;UP;05;2;
00470;PODER POPULAR PROVINCIAL DE CAMAGUEY;;AVENIDA 26 DE JULIO;31/01/1977;3008;7511;0;319;999;2;UP;05;1;
00471;PODER POPULAR MUNICIPAL DE CARLOS MANUEL DE CESPEDES;;CALLE 17 NO. 538 E/ 16 Y18;31/01/1977;3001;7511;0;319;999;2;UP;05;2;
00472;PODER POPULAR MUNICIPAL DE ESMERALDA;;MACEO NO. 1 E/ PANCHITO GOMEZ Y CIRCUITO NORTE;31/01/1977;3002;7511;0;319;999;2;UP;05;2;
00473;PODER POPULAR MUNICIPAL DE SIERRA DE CUBITAS;;AVE. MARIO HERRERO TOSCANO NO. 186;31/01/1977;3003;7511;0;319;999;2;UP;05;2;
00474;PODER POPULAR MUNICIPAL DE MINAS;;CALLE CISNEROS NO. 242 E/ AYESTERAN Y AGUERO;31/01/1977;3004;7511;0;319;999;2;UP;05;2;
00475;PODER POPULAR MUNICIPAL DE NUEVITAS;;MAXIMO GOMEZ NO. 74 E/ J. AGUERO Y CESPEDES;31/01/1977;3005;7511;0;319;999;2;UP;05;2;
00476;PODER POPULAR MUNICIPAL DE GUAIMARO;;GABRIEL GARCIA NO. 31 E/ MARTI Y BENITO MORELL;31/01/1977;3006;7511;0;319;999;2;UP;05;2;
00477;PODER POPULAR MUNICIPAL DE SIBANICU;;CAMILO CIENFUEGOS NO. 80 E/ F. PAIS Y C. CENTRAL;31/01/1977;3007;7511;0;319;999;2;UP;05;2;
